Reference,Project_1,Project_2,Project_3,Stratum,Gear,Rep,Longitude,Latitude,StartDepth,Zone,Grid,Secchi_on_bottom,Secchi_depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,ShoreDistance,Historic_Reference,starttime,date,month,year,gr,effort,slope,Season,TBEP_seg,ScoreNumTaxa,ScoreShannon,ScoreTaxaSelect,ScoreTaxaBenthic,ScoreNumGuilds,TBNI_Score,sgyear,FLUCCSCODE,acres,areas,mngacre
TBM2004050806,AM,,,B,20,1,-82.621083,27.732333,1,B,260,YES,1.1,,0,,,100,,0,99,99,99,0,,,TBM04050806,15:17:00,11MAY2004,5,2004,20,1.4,0,Spring,MTB,1,4,0,1,3,18,2006,NA,NA,17,7685.8332152
TBM2004050807,AM,,,B,20,1,-82.627017,27.75265,1,B,225,YES,0.8,,0,,,,,0,99,99,99,0,,,TBM04050807,15:37:00,11MAY2004,5,2004,20,1.4,0.4,Spring,MTB,1,4,0,1,3,18,2006,NA,NA,17,7685.8332152
TBM2004050905,AM,,,B,20,1,-82.502133,27.718133,1.1,C,267,YES,1.1,,0,,,100,,10,99,99,99,0,,,TBM04050905,11:00:00,06MAY2004,5,2004,20,1.4,0,Spring,MTB,0,0,3,0,0,6,2006,NA,NA,7,12684.447768
TBM2004051201,AM,,,A,20,1,-82.6707,27.52385,0.7,E,421,YES,0.7,,50,,,100,,0,99,99,99,0,,,TBM04051201,8:15:00,13MAY2004,5,2004,20,1.4,,Spring,LTB,6,6,0,6,10,56,2006,9113,626.877085357893,10,9928.7089733
TBM2004051203,AM,,,A,20,1,-82.689117,27.518883,1.2,E,420,YES,1.2,,100,,,100,,0,99,99,99,0,,,TBM04051203,9:21:00,13MAY2004,5,2004,20,1.4,,Spring,LTB,5,5,0,5,10,50,2006,9116,1755.28275510225,10,9928.7089733
TBM2004051204,AM,,,B,20,1,-82.6435,27.543417,1.3,E,413,YES,1.3,,0,,,100,,0,99,99,99,0,,,TBM04051204,9:56:00,13MAY2004,5,2004,20,1.4,,Spring,LTB,0,0,0,0,0,0,2006,9113,1728.05785308843,8,21773.055647
TBM2004060101,AM,,,A,20,1,-82.676867,28.008133,0.6,A,9,YES,0.6,,100,,,100,,0,40,37,45,0,,,TBM04060101,9:30:00,01JUN2004,6,2004,20,1.4,0.1,Summer,OTB,6,7,8,6,10,74,2006,NA,NA,23,10324.219466
TBM2004060102,AM,,,A,20,1,-82.656133,27.998,1.1,A,16,YES,1.1,,40,,,100,,0,70,70,70,2,,,TBM04060102,10:00:00,01JUN2004,6,2004,20,1.4,0,Summer,OTB,1,5,2,1,3,24,2006,9116,313.861468262635,23,10324.219466
TBM2004060104,AM,,,B,20,1,-82.687533,27.976767,1.1,A,22,NO,0.9,,0,,,100,,0,99,99,99,0.5,,,TBM04060104,11:17:00,01JUN2004,6,2004,20,1.4,0,Summer,OTB,0,0,0,0,0,0,2006,9116,313.861468262635,23,10324.219466
TBM2004060105,AM,,,B,20,1,-82.701483,27.96025,1.3,A,32,NO,0.7,,0,,,100,,0,40,40,42,0,,,TBM04060105,11:37:00,01JUN2004,6,2004,20,1.4,0,Summer,OTB,2,6,5,2,7,44,2006,9113,331.650191401396,22,5889.9419909
TBM2004060404,AM,,,B,20,1,-82.487567,27.896217,1.1,C,104,YES,1.1,,0,,,100,,0,20,20,20,0.5,,,TBM04060404,12:40:00,02JUN2004,6,2004,20,1.4,,Summer,HB,5,10,2,5,7,58,2006,NA,NA,2,6307.6176093
TBM2004060406,AM,,,A,20,1,-82.394567,27.827417,1,C,168,NO,0.5,,80,,,100,,10,10,10,20,15,,,TBM04060406,14:50:00,02JUN2004,6,2004,20,1.4,,Summer,HB,7,7,5,9,10,76,2006,9116,167.473062546807,5,3521.78211
TBM2004060501,AM,,,B,20,1,-82.489033,27.724217,1.2,C,268,YES,1.2,,0,,,100,,6,99,99,99,0.5,,,TBM04060501,8:52:00,01JUN2004,6,2004,20,1.4,,Summer,MTB,0,0,0,0,0,0,2006,NA,NA,6,20137.862998
TBM2004060504,AM,,,B,20,1,-82.434483,27.768183,1.2,C,219,YES,1.2,,0,,,100,,0,99,99,99,0.5,,,TBM04060504,11:01:00,01JUN2004,6,2004,20,1.4,,Summer,MTB,0,0,0,0,0,0,2006,NA,NA,6,20137.862998
TBM2004060604,AM,,,A,20,1,-82.643033,27.542817,1,E,413,YES,1,,100,,,100,,0,99,99,99,0,,,TBM04060604,9:23:00,18JUN2004,6,2004,20,1.4,,Summer,LTB,7,8,0,8,10,66,2006,9113,1728.05785308843,8,21773.055647
TBM2004060705,AM,,,A,20,1,-82.582017,27.596183,1.2,E,384,NO,1,,90,,,100,,0,99,60,99,0.5,,,TBM04060705,11:35:00,04JUN2004,6,2004,20,1.4,,Summer,LTB,6,7,7,7,10,74,2006,9116,2392.15292753893,8,21773.055647
TBM2004060815,AM,,,B,20,1,-82.4772,27.727383,1.1,C,269,YES,1.1,,0,,,0,,0,5,,5,0,,,TBM04060815,12:45:00,10JUN2004,6,2004,20,1.4,,Summer,MTB,1,3,0,1,3,16,2006,NA,NA,6,20137.862998
TBM2004060901,AM,,,A,20,1,-82.611933,27.854017,0.8,B,125,YES,0.8,,40,,,100,,0,12,6,20,0,,,TBM04060901,8:40:00,11JUN2004,6,2004,20,1.4,,Summer,MTB,8,8,5,6,10,74,2006,NA,NA,19,8681.7103268
TBM2004061002,AM,,,B,20,1,-82.597633,27.80055,1,B,175,YES,1,,10,,,100,,0,99,99,99,1,,,TBM04061002,8:43:00,03JUN2004,6,2004,20,1.4,,Summer,MTB,4,8,0,4,10,52,2006,NA,NA,18,8914.5691846
TBM2004061006,AM,,,B,20,1,-82.5527,27.855483,1,B,128,YES,1,,10,,,0,,0,15,,15,0,,,TBM04061006,12:58:00,03JUN2004,6,2004,20,1.4,,Summer,OTB,4,9,0,4,7,48,2006,NA,NA,26,2301.490096
TBM2004061105,AM,,,B,20,1,-82.665517,27.679433,0.6,D,313,YES,0.6,,,,,,,0,99,99,99,0,,,TBM04061105,11:30:00,10JUN2004,6,2004,20,1.4,,Summer,LTB,1,4,0,0,3,16,2006,NA,NA,16,8905.9006299
TBM2004061303,AM,,,A,20,1,-82.645667,27.692467,0.9,B,297,YES,0.9,,100,,,,,0,99,99,99,0.5,,,TBM04061303,10:30:00,09JUN2004,6,2004,20,1.4,,Summer,LTB,4,2,7,6,7,52,2006,9116,915.612331737586,16,8905.9006299
TBM2004061509,AB,AM,,B,20,1,-82.554367,27.6044,1.1,E,373,YES,1.1,,0,,,100,,0,99,99,99,0,,,TBM04061509,13:41:00,10JUN2004,6,2004,20,1.4,,Summer,LTB,2,6,0,2,7,34,2006,NA,NA,8,21773.055647
TBM2004070501,AM,,,A,20,1,-82.67685,28.008067,0.5,A,9,YES,0.3,,40,,,100,,0,40,30,45,0,,,TBM04070501,8:12:00,01JUL2004,7,2004,20,1.4,0.2,Summer,OTB,8,3,10,7,10,76,2006,NA,NA,23,10324.219466
TBM2004070603,AM,,,B,20,1,-82.487433,27.742517,1.1,C,252,YES,1.1,,0,,,100,,0,99,99,99,1,,,TBM04070603,9:50:00,06JUL2004,7,2004,20,1.4,,Summer,MTB,2,6,2,1,3,28,2006,NA,NA,6,20137.862998
TBM2004070702,AM,,,B,20,1,-82.424217,27.88055,1.3,C,121,YES,1.3,,0,,,100,,0,25,20,30,0,,,TBM04070702,9:28:00,02JUL2004,7,2004,20,1.4,,Summer,HB,1,5,2,2,7,34,2006,NA,NA,29,2277.8200299
TBM2004070703,AM,,,B,20,1,-82.484383,27.923083,1,C,73,YES,1,,0,,,100,,0,60,60,60,5,,,TBM04070703,9:56:00,02JUL2004,7,2004,20,1.4,,Summer,HB,7,10,5,9,7,76,2006,NA,NA,2,6307.6176093
TBM2004070801,AM,,,B,20,1,-82.506683,27.676333,0.8,E,322,YES,0.8,,0,,,100,,0,50,99,99,0,,,TBM04070801,8:37:00,08JUL2004,7,2004,20,1.4,,Summer,MTB,7,2,5,7,10,62,2006,9113,1080.44024595334,7,12684.447768
TBM2004070803,AM,,,A,20,1,-82.517433,27.698233,0.6,E,304,YES,0.6,,100,,,100,,0,60,60,65,0,,,TBM04070803,9:50:00,08JUL2004,7,2004,20,1.4,,Summer,MTB,7,3,5,6,10,62,2006,9116,1014.49580443404,7,12684.447768
TBM2004070804,AM,,,A,20,1,-82.485583,27.715267,0.5,C,287,YES,0.5,,60,,,100,,10,,60,99,10,,,TBM04070804,10:30:00,08JUL2004,7,2004,20,1.4,,Summer,MTB,8,6,8,8,10,80,2006,NA,NA,6,20137.862998
TBM2004070806,AM,,,B,20,1,-82.554833,27.65245,0.5,E,337,YES,0.5,,0,,,,,0,99,99,99,0,,,TBM04070806,12:40:00,08JUL2004,7,2004,20,1.4,,Summer,LTB,4,3,3,5,7,44,2006,9116,1014.49580443404,7,12684.447768
TBM2004070905,AM,,,A,20,1,-82.690817,27.646167,0.6,D,342,YES,0.6,,100,,,100,,0,99,99,99,0,,,TBM04070905,11:10:00,09JUL2004,7,2004,20,1.4,,Summer,LTB,4,5,3,5,3,40,2006,9116,5960.47686968074,12,18816.122087
TBM2004070906,AM,,,B,20,1,-82.646267,27.697733,0.5,B,297,YES,0.5,,0,,,100,,0,99,99,99,0,,,TBM04070906,11:46:00,09JUL2004,7,2004,20,1.4,,Summer,MTB,2,2,0,2,3,18,2006,NA,NA,16,8905.9006299
TBM2004071001,AM,,,B,20,1,-82.61685,27.885067,1,A,97,YES,1,,0,,,100,,0,99,99,99,0.5,,,TBM04071001,8:34:00,12JUL2004,7,2004,20,1.4,,Summer,OTB,1,5,0,1,3,20,2006,9113,200.100928722667,20,5436.0899314
TBM2004071004,AM,,,B,20,1,-82.607433,27.828733,0.9,B,155,YES,0.9,,0,,,100,,0,30,30,30,0,,,TBM04071004,11:15:00,12JUL2004,7,2004,20,1.4,,Summer,MTB,2,8,2,3,7,44,2006,NA,NA,19,8681.7103268
TBM2004071005,AM,,,A,20,1,-82.606817,27.8264,0.8,B,155,YES,0.9,,60,,,80,,0,7,7,7,0,,,TBM04071005,11:40:00,12JUL2004,7,2004,20,1.4,,Summer,MTB,9,10,5,9,10,86,2006,NA,NA,19,8681.7103268
TBM2004071101,AM,,,B,20,1,-82.532517,27.89595,0.7,A,103,YES,0.7,,10,,,100,,0,30,30,30,0,,,TBM04071101,8:51:00,15JUL2004,7,2004,20,1.4,0.3,Summer,OTB,2,1,5,2,10,40,2006,NA,NA,25,6527.2609432
TBM2004071103,AM,,,A,20,1,-82.5549,27.848533,1.1,B,141,YES,1,,60,,,50,,0,10,10,20,1,,,TBM04071103,11:31:00,15JUL2004,7,2004,20,1.4,0,Summer,OTB,9,10,10,10,7,92,2006,NA,NA,26,2301.490096
TBM2004071104,AM,,,A,20,1,-82.53135,27.885683,0.9,A,103,YES,0.9,,100,,,100,,0,25,20,25,0.5,,,TBM04071104,12:27:00,15JUL2004,7,2004,20,1.4,0,Summer,OTB,6,8,5,6,10,70,2006,9116,184.659234345876,26,2301.490096
TBM2004071302,AM,,,A,20,1,-82.6187,27.566883,0.7,E,392,YES,0.6,,100,,,100,,0,99,99,99,0,,,TBM04071302,10:07:00,16JUL2004,7,2004,20,1.4,,Summer,LTB,2,2,0,2,7,26,2006,9113,1728.05785308843,8,21773.055647
TBM2004071601,AA,AM,,A,20,1,-82.499067,27.8196,0.8,C,162,YES,0.8,,70,,,100,,0,99,99,99,0,,,TBM04071601,8:04:00,21JUL2004,7,2004,20,1.4,,Summer,MTB,9,8,10,9,10,92,2006,9113,408.827416430229,27,11366.086965
TBM2004080201,AM,,,B,20,1,-82.613283,27.88645,0.9,A,98,YES,0.9,,10,,,100,,0,99,99,99,0,,,TBM04080201,8:15:00,02AUG2004,8,2004,20,1.4,,Summer,OTB,9,6,5,8,10,76,2006,NA,NA,20,5436.0899314
TBM2004080202,AM,,,B,20,1,-82.603,27.869017,1.1,B,111,YES,1.1,,0,,,100,,0,99,99,99,0,,,TBM04080202,8:58:00,02AUG2004,8,2004,20,1.4,,Summer,OTB,5,7,5,5,10,64,2006,NA,NA,19,8681.7103268
TBM2004080205,AM,,,A,20,1,-82.595017,27.8054,1.1,B,175,YES,1.1,,95,,,100,,0,99,99,99,1,,,TBM04080205,13:03:00,02AUG2004,8,2004,20,1.4,,Summer,MTB,8,9,2,9,7,70,2006,9116,313.210429003385,18,8914.5691846
TBM2004080206,AM,,,B,20,1,-82.5362,27.8344,1.3,B,142,NO,0.6,,0,,,100,,0,30,28,32,0,,,TBM04080206,13:31:00,02AUG2004,8,2004,20,1.4,,Summer,OTB,6,6,5,6,7,60,2006,NA,NA,27,11366.086965
TBM2004080602,AM,,,B,20,1,-82.40395,27.834417,1,C,148,NO,0.8,,0,,,100,,0,99,99,99,0.5,,,TBM04080602,10:23:00,05AUG2004,8,2004,20,1.4,,Summer,HB,1,4,0,2,3,20,2006,NA,NA,5,3521.78211
TBM2004080604,AM,,,B,20,1,-82.421233,27.845117,1,C,147,YES,0.9,,0,,,100,,0,20,22,25,0,,,TBM04080604,11:32:00,05AUG2004,8,2004,20,1.4,,Summer,HB,6,5,5,7,7,60,2006,NA,NA,5,3521.78211
TBM2004080605,AM,,,B,20,1,-82.4719,27.850217,0.5,C,131,YES,0.5,,0,,,100,,0,99,99,99,1,,,TBM04080605,12:27:00,05AUG2004,8,2004,20,1.4,,Summer,HB,1,2,0,1,0,8,2006,NA,NA,4,4539.4638881
TBM2004080703,AM,,,A,20,1,-82.557867,27.644333,1,E,350,YES,1,,90,,,90,,0,99,99,99,1,,,TBM04080703,11:25:00,10AUG2004,8,2004,20,1.4,,Summer,LTB,8,2,7,8,10,70,2006,NA,NA,7,12684.447768
TBM2004080704,AM,,,A,20,1,-82.51575,27.694983,0.6,E,305,NO,0.4,,100,,,100,,10,,15,60,0,,,TBM04080704,12:34:00,10AUG2004,8,2004,20,1.4,,Summer,MTB,10,9,5,9,10,86,2006,9113,1080.44024595334,7,12684.447768
TBM2004081103,AM,,,B,20,1,-82.479817,27.753417,1.2,C,234,NO,1,,0,,,,,,99,99,99,0,,,TBM04081103,12:15:00,06AUG2004,8,2004,20,1.4,,Summer,MTB,1,3,0,0,3,14,2006,NA,NA,6,20137.862998
TBM2004081204,AM,,,A,20,1,-82.712417,27.956717,0.5,A,32,YES,0.5,,100,,,100,,0,80,80,85,0,,,TBM04081204,11:08:00,17AUG2004,8,2004,20,1.4,0,Summer,OTB,8,8,8,7,10,82,2006,NA,NA,22,5889.9419909
TBM2004081205,AM,,,B,20,1,-82.665267,28.025517,0.8,A,6,YES,0.8,,0,,,100,,0,50,50,55,0,,,TBM04081205,11:30:00,17AUG2004,8,2004,20,1.4,0,Summer,OTB,6,8,5,5,7,62,2006,NA,NA,23,10324.219466
TBM2004081206,AM,,,B,20,1,-82.66795,27.9996,0.9,A,15,YES,0.9,,0,,,100,,0,99,99,99,0,,,TBM04081206,12:15:00,17AUG2004,8,2004,20,1.4,0,Summer,OTB,1,3,0,0,3,14,2006,NA,NA,23,10324.219466
TBM2004081602,AM,,,A,20,1,-82.5853,27.8388,1.2,B,139,YES,1.2,,100,,,100,,0,99,99,99,5,,,TBM04081602,8:54:00,27AUG2004,8,2004,20,1.4,,Summer,OTB,5,3,2,5,10,50,2006,NA,NA,19,8681.7103268
TBM2004084311,AM,,,A,20,1,-82.431367,27.943917,0.5,C,58,YES,0.5,,60,,,100,,0,6,6,6,0,,,TBM04084311,12:14:00,10AUG2004,8,2004,20,1.4,,Summer,HB,8,8,8,8,10,84,2006,NA,NA,1,2562.9620252
TBM2004090305,AM,,,B,20,1,-82.483883,27.72165,0.8,C,268,YES,0.8,,0,,,100,,0,99,99,99,0,,,TBM04090305,12:20:00,01SEP2004,9,2004,20,1.4,0,Summer,MTB,8,6,10,9,7,80,2006,NA,NA,6,20137.862998
TBM2004090501,AM,,,B,20,1,-82.62655,27.774533,0.9,B,208,YES,0.9,,15,,,20,,0,20,20,25,0,,,TBM04090501,8:21:00,02SEP2004,9,2004,20,1.4,,Summer,MTB,5,8,5,4,10,64,2006,NA,NA,18,8914.5691846
TBM2004090502,AM,,,A,20,1,-82.625983,27.72185,0.6,B,260,YES,0.6,,100,,,100,,0,55,55,55,0,,,TBM04090502,9:06:00,02SEP2004,9,2004,20,1.4,,Summer,MTB,3,2,2,3,10,40,2006,9116,739.118177320854,17,7685.8332152
TBM2004090504,AM,,,B,20,1,-82.49455,27.81465,0.8,C,181,YES,0.8,,5,,,90,,0,99,99,99,0,,,TBM04090504,11:55:00,02SEP2004,9,2004,20,1.4,,Summer,MTB,6,10,10,8,7,82,2006,NA,NA,27,11366.086965
TBM2004090505,AM,,,A,20,1,-82.549633,27.846983,0.5,B,142,YES,0.5,,100,,,100,,0,99,99,99,5,,,TBM04090505,12:32:00,02SEP2004,9,2004,20,1.4,,Summer,OTB,9,5,8,9,10,82,2006,9113,408.827416430229,27,11366.086965
TBM2004090506,AM,,,B,20,1,-82.54815,27.84305,0.7,B,142,YES,0.7,,0,,,95,,0,99,99,99,5,,,TBM04090506,13:28:00,02SEP2004,9,2004,20,1.4,,Summer,OTB,5,9,2,6,7,58,2006,9113,408.827416430229,27,11366.086965
TBM2004090705,AM,,,B,20,1,-82.559017,27.93715,1.1,A,53,YES,1.1,,15,,,100,,0,20,20,20,0,,,TBM04090705,12:00:00,20SEP2004,9,2004,20,1.4,,Summer,OTB,6,10,10,7,7,80,2006,9116,427.11058077155,25,6527.2609432
TBM2004090706,AM,,,A,20,1,-82.5316,27.923717,0.5,A,72,YES,0.5,,95,,,100,,0,85,85,85,0.5,,,TBM04090706,12:27:00,20SEP2004,9,2004,20,1.4,,Summer,OTB,6,7,5,7,7,64,2006,NA,NA,25,6527.2609432
TBM2004091004,AM,,,B,20,1,-82.403833,27.871567,0.7,C,122,NO,0.5,,0,,,100,,0,75,75,75,0,,,TBM04091004,12:58:00,09SEP2004,9,2004,20,1.4,,Summer,HB,2,7,2,3,3,34,2006,NA,NA,3,3127.9801709
TBM2004091005,AM,,,B,20,1,-82.476333,27.9285,0.9,C,74,NO,0.5,,0,,,100,,0,20,20,20,0,,,TBM04091005,13:54:00,09SEP2004,9,2004,20,1.4,,Summer,HB,1,3,0,0,0,8,2006,NA,NA,2,6307.6176093
TBM2004091006,AM,,,A,20,1,-82.487783,27.865917,0.7,C,130,NO,0.5,,40,,,100,,0,50,50,50,0,,,TBM04091006,14:45:00,09SEP2004,9,2004,20,1.4,,Summer,HB,10,7,8,10,10,90,2006,NA,NA,4,4539.4638881
TBM2004091102,AM,,,B,20,1,-82.604167,27.590517,0.6,E,382,YES,0.6,,0,,,100,,0,99,99,99,0,,,TBM04091102,11:02:00,08SEP2004,9,2004,20,1.4,,Summer,LTB,1,3,0,1,3,16,2006,9113,1728.05785308843,8,21773.055647
TBM2004091104,AM,,,A,20,1,-82.584167,27.596733,1,E,383,YES,1,,100,,,100,,10,55,50,99,0,,,TBM04091104,12:15:00,08SEP2004,9,2004,20,1.4,,Summer,LTB,10,5,7,10,10,84,2006,9116,2392.15292753893,8,21773.055647
TBM2004091306,AM,,,B,20,1,-82.687667,27.973533,0.9,A,22,YES,0.9,,0,,,100,,0,15,14,15,0,,,TBM04091306,11:27:00,24SEP2004,9,2004,20,1.4,,Summer,OTB,1,3,0,1,0,10,2006,NA,NA,23,10324.219466
TBM2004091307,AM,,,A,20,1,-82.656383,28.002517,0.9,A,10,YES,0.9,,70,,,100,,0,35,33,35,0,,,TBM04091307,12:05:00,24SEP2004,9,2004,20,1.4,,Summer,OTB,5,7,8,6,7,66,2006,9116,687.919064607299,24,9065.0167245
TBM2004100105,AM,,,B,20,1,-82.5369,27.895817,0.8,A,102,YES,0.8,,0,,,100,,0,99,99,99,0.5,,,TBM04100105,12:39:00,01OCT2004,10,2004,20,1.4,,Fall,OTB,1,5,0,2,3,22,2006,9113,378.665803091455,25,6527.2609432
TBM2004100303,AM,,,B,20,1,-82.617433,27.802567,0.5,B,173,YES,0.5,,0,,,100,,0,40,40,40,0,,,TBM04100303,10:50:00,04OCT2004,10,2004,20,1.4,,Fall,MTB,1,1,0,1,3,12,2006,NA,NA,18,8914.5691846
TBM2004100304,AM,,,B,20,1,-82.6006,27.825783,1,B,155,YES,1,,0,,,100,,0,99,99,99,0,,,TBM04100304,11:22:00,04OCT2004,10,2004,20,1.4,,Fall,MTB,4,0,8,4,10,52,2006,NA,NA,19,8681.7103268
TBM2004100305,AM,,,A,20,1,-82.591767,27.825317,0.5,B,156,YES,0.5,,60,,,100,,0,75,78,80,0.5,,,TBM04100305,12:07:00,04OCT2004,10,2004,20,1.4,,Fall,MTB,10,10,10,10,10,100,2006,NA,NA,19,8681.7103268
TBM2004100308,AM,,,B,20,1,-82.618283,27.8474,0.5,B,137,YES,0.5,,0,,,100,,0,99,99,99,0,,,TBM04100308,14:24:00,04OCT2004,10,2004,20,1.4,,Fall,MTB,4,9,2,5,7,54,2006,NA,NA,19,8681.7103268
TBM2004100501,AM,,,A,20,1,-82.608683,27.569183,0.4,E,393,YES,0.4,,100,,,100,,0,40,40,43,0,,,TBM04100501,8:45:00,05OCT2004,10,2004,20,1.4,,Fall,LTB,8,7,5,8,8,72,2006,9113,1728.05785308843,8,21773.055647
TBM2004100604,AM,,,B,20,1,-82.480517,27.890217,0.8,C,105,NO,0.6,,0,,,100,,0,60,59,63,0,,,TBM04100604,11:45:00,05OCT2004,10,2004,20,1.4,,Fall,HB,5,10,5,5,10,70,2006,NA,NA,2,6307.6176093
TBM2004100605,AM,,,B,20,1,-82.4697,27.846867,0.4,C,144,YES,0.4,,0,,,,,0,60,60,65,0,,,TBM04100605,12:23:00,05OCT2004,10,2004,20,1.4,,Fall,HB,4,8,8,3,10,66,2006,NA,NA,4,4539.4638881
TBM2004100801,AM,,,A,20,1,-82.459983,27.74965,0.3,C,254,YES,0.3,,90,,,100,,0,8,7,10,1,,,TBM04100801,8:25:00,01OCT2004,10,2004,20,1.4,,Fall,MTB,9,9,5,9,10,84,2006,9116,148.738834716685,6,20137.862998
TBM2004100802,AM,,,B,20,1,-82.477817,27.72715,0.6,C,269,YES,0.6,,0,,,0,,0,6,,7,0,,,TBM04100802,9:04:00,01OCT2004,10,2004,20,1.4,,Fall,MTB,5,10,10,5,10,80,2006,NA,NA,6,20137.862998
TBM2004101101,AM,,,B,20,1,-82.637617,28.0034,1,A,11,YES,1,,0,,,100,,0,99,99,99,1,,,TBM04101101,8:55:00,06OCT2004,10,2004,20,1.4,,Fall,OTB,5,3,8,5,10,62,2006,9116,687.919064607299,24,9065.0167245
TBM2004101105,AM,,,B,20,1,-82.722267,27.937883,0.4,A,43,YES,0.4,,0,,,,,0,99,99,99,0,,,TBM04101105,12:26:00,06OCT2004,10,2004,20,1.4,0,Fall,OTB,1,4,5,1,3,28,2006,9113,331.650191401396,22,5889.9419909
TBM2004101106,AM,,,A,20,1,-82.716033,27.9341,0.4,A,44,YES,0.4,,90,,,100,,0,31,30,33,0.2,,,TBM04101106,12:50:00,06OCT2004,10,2004,20,1.4,0,Fall,OTB,8,8,8,8,10,84,2006,9113,331.650191401396,22,5889.9419909
TBM2004101304,AM,,,A,20,1,-82.693933,27.528967,0.9,E,420,YES,0.9,,80,,,100,,0,99,99,99,0,,,TBM04101304,9:14:00,25OCT2004,10,2004,20,1.4,,Fall,LTB,5,9,2,6,8,60,2006,9116,1755.28275510225,10,9928.7089733
TBM2004101305,AM,,,B,20,1,-82.706667,27.528167,0.9,E,419,YES,0.9,,0,,,100,,0,99,99,99,0,,,TBM04101305,9:33:00,25OCT2004,10,2004,20,1.4,,Fall,LTB,0,0,0,0,0,0,2006,9113,626.877085357893,10,9928.7089733
TBM2004104107,AR,AM,,B,20,1,-82.414383,27.940167,0.4,C,59,YES,0.4,,0,,,100,,0,20,20,24,0,,,TBM04104107,10:12:00,18OCT2004,10,2004,20,1.4,,Fall,HB,2,5,2,2,8,38,2006,NA,NA,1,2562.9620252
TBM2004110104,AM,,,A,20,1,-82.583383,27.606167,0.7,E,371,YES,0.7,,100,,,100,,0,99,99,99,0,,,TBM04110104,11:36:00,01NOV2004,11,2004,20,1.4,,Fall,LTB,9,9,8,9,10,90,2006,9113,1728.05785308843,8,21773.055647
TBM2004110202,AM,,,B,20,1,-82.617817,27.802533,0.8,B,173,YES,0.8,,0,,,100,,0,40,40,40,0,,,TBM04110202,10:50:00,10NOV2004,11,2004,20,1.4,,Fall,MTB,0,0,0,0,0,0,2006,NA,NA,18,8914.5691846
TBM2004110205,AM,,,A,20,1,-82.498117,27.8209,0.7,C,162,NO,0.5,,100,,,100,,0,30,30,33,0,,,TBM04110205,9:56:00,22NOV2004,11,2004,20,1.4,,Fall,MTB,4,5,2,5,10,52,2006,9116,762.585716075757,27,11366.086965
TBM2004110503,AM,,,B,20,1,-82.520083,27.703717,0.6,C,285,YES,0.3,,0,,,,,0,99,99,99,2,,,TBM04110503,10:51:00,05NOV2004,11,2004,20,1.4,,Fall,MTB,7,10,8,8,10,86,2006,NA,NA,7,12684.447768
TBM2004110504,AM,,,A,20,1,-82.520133,27.69475,0.4,E,304,YES,0.3,,100,,,,,0,50,51,53,1,,,TBM04110504,11:22:00,05NOV2004,11,2004,20,1.4,,Fall,MTB,10,8,10,10,10,96,2006,9116,1014.49580443404,7,12684.447768
TBM2004110603,AM,,,B,20,1,-82.688033,27.5016,1,E,440,YES,1.1,,0,,,100,,0,15,99,99,0.5,,,TBM04110603,10:30:00,16NOV2004,11,2004,20,1.4,,Fall,LTB,0,0,0,0,0,0,2006,NA,NA,10,9928.7089733
TBM2004110801,AM,,,B,20,1,-82.42145,27.926467,0.9,C,77,YES,0.9,,0,,,100,,0,27,25,28,0,,,TBM04110801,8:41:00,18NOV2004,11,2004,20,1.4,,Fall,HB,2,5,5,2,8,44,2006,NA,NA,1,2562.9620252
TBM2004110802,AM,,,B,20,1,-82.41315,27.891667,0.8,C,109,YES,0.8,,0,,,100,,0,99,99,99,0,,,TBM04110802,9:12:00,18NOV2004,11,2004,20,1.4,,Fall,HB,4,5,5,3,10,54,2006,NA,NA,3,3127.9801709
TBM2004110902,AM,,,A,20,1,-82.548417,27.8508,0.8,B,129,YES,0.8,,55,,,100,,0,55,50,55,6,,,TBM04110902,9:05:00,04NOV2004,11,2004,20,1.4,,Fall,OTB,9,10,10,10,7,92,2006,9116,762.585716075757,27,11366.086965
TBM2004110904,AM,,,A,20,1,-82.553817,27.829533,1.1,B,158,YES,1.1,,80,,,,,0,99,99,99,0,,,TBM04110904,10:14:00,04NOV2004,11,2004,20,1.4,,Fall,MTB,1,4,2,2,3,24,2006,NA,NA,27,11366.086965
TBM2004110905,AM,,,A,20,1,-82.58325,27.832417,0.8,B,157,YES,0.8,,50,,,100,,0,99,99,99,5,,,TBM04110905,10:54:00,04NOV2004,11,2004,20,1.4,,Fall,OTB,8,10,8,10,10,92,2006,9116,542.708736775246,19,8681.7103268
TBM2004111002,AM,,,A,20,1,-82.663717,27.679733,0.5,D,313,NO,0.5,,100,,,,,0,99,99,99,0.5,,,TBM04111002,8:43:00,02NOV2004,11,2004,20,1.4,,Fall,LTB,7,9,8,6,10,80,2006,NA,NA,16,8905.9006299
TBM2004111101,AM,,,B,20,1,-82.5503,27.940317,0.7,A,53,YES,0.7,,15,,,100,,0,15,15,15,0,,,TBM04111101,8:59:00,08NOV2004,11,2004,20,1.4,,Fall,OTB,2,3,0,2,3,20,2006,NA,NA,25,6527.2609432
